Commit Hash,ClassQualifiedName,Decor_Spaghetti_Code,Decor_Large_Class,Decor_Complex_Class
320cb92339bf4cc713f7a7265846292f0d97b114,com.buzzingandroid.tabswipe.TabSwipeActivity,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.Bewertung,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.CommentFragment,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.CommentThread,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.CustomMultiPartEntity,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.Hauptgericht,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.HttpMultipartClient,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.Kommentar,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.MealActivity,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.MealFragment,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.MensaEssen,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.PictureThread,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.RatingThread,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.SigfoodActivity,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.SigfoodApi,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.SigfoodMain,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.SigfoodSettings,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.SigfoodThread,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.ApplicationTest,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,com.buzzingandroid.tabswipe.TabSwipeActivity,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.Bewertung,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.CommentFragment,0,0,0
