Commit,Decor_Spaghetti_Code,Decor_Large_Class,Decor_Complex_Class
0.72,0.0,0.0,0.0
0.72,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.73,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.74,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
0.76,0.0,0.0,0.0
