Commit,LOC,LCOM,CBO,WMC
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.72,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.73,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
0.74,10445.5,7228.0,834.5,1870.0
