Commit,Decor_Feature_Envy,Decor_long_Method
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.7,11.33,4.33
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.55,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.56,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.57,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.58,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.59,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.6,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
0.61,5.0,2.0
